_id;id;author (redacted);date;isVerified;productAsin;rating;text;title;labelDistilroberta;labelTraditional;asin;bestSellersRank;categoryName;name;totalRatings;averageRating;reviewCount;processedAt
644cb0cdedd6fb90e1883c99;R3BY8KMJUK3LQF;;2023-04-13;TRUE;B07XL8N5G2;5.0;No show socks is all I wear. I have vans socks, journeys socks target socks, all kinds of socks. This sock is my absolute favorite sock ever! And that doesn’t do it justice. It doesn’t slide down it’s not too thick but also not thin. I love that it’s not more polyester but cotton. They’re very stretchy but not that thin stretchy. I’m sure if you wear no shoe socks you know what one talking about. The band that would normally go on top of your foot is higher up and not thick at all so wearing no shoe vans doesn’t dig the band into my foot. Amazing and wish I was able to buy another 5 boxes!;My new favorite socks;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;R2C7RBFCYML9C5;;2023-04-24;TRUE;B07XL8N5G2;5.0;I have not had any issues with these socks whatsoever. They have more coverage than any other no show socks I have, so I was thinking they might stick out a bit, which I was willing to compromise on if it meant I didn’t have to have a clump of sock digging to my foot arch 10 min in. But no, I don’t really ever see them or have even had to think about them. This is how socks should be.;They actually stay in place.;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;RDWFZW1769FSF;;2023-04-26;TRUE;B07XL8N5G2;4.0;For me, these socks work perfect, just what I wanted. They have a low profile so I can't see them in my shoes when I'm wearing them. They're very light weight, soft and comfortable. So far after I've laundered them several times, they still have enough elasticity to stay in place and don't bunch up. If you're shopping for socks that cushion your feet or keep your feet warm, keep looking. These won't do that. They're thin, no see-ums!;No see-ums!;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;ROOBLMHQYP0XC;;2023-04-26;TRUE;B07XL8N5G2;4.0;I love the coverage these socks have! They are thin but not see through thin, the only thing I can’t figure out is when I wash them they come out looking and feeling still dirty? They’re not so I’m wondering if it’s the material in the socks? I still wear them every day it’s just odd is all?;Something different;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;R3LPSRL15HGZKA;;2023-04-26;TRUE;B07XL8N5G2;4.0;I love these socks! They always stay on and they always look good with any type of shoe, including slip on Vans, sneakers, clogs, sandals, and slippers. They are awesome socks, but unfortunately, holes have appeared in 50% of them. This may be user error but they really are my favorite sock of all time. Will be repurchasing.;"Awesome socks; many holes";real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;RK229KQFLXMFL;;2023-04-16;TRUE;B07XL8N5G2;4.0;This is my second time purchasing these socks because I liked them so much and wanted more colors. They are exactly as advertised, truly no show and no slip. The grips in the back are durable and have not fallen off during wear or in the wash. The logo is inconspicuous on the sole. The only thing I would change is the packaging as each pair is individually wrapped in tape and plastic, which is unnecessary.;No slip really works!;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;RWE38P9A166F5;;2023-04-20;TRUE;B07XL8N5G2;5.0;I have always had an issue with low cut no show socks slipping off in my shoes. These socks are the absolute best socks I have ever purchased! They are very light on your feet and almost feel like they are not there. They do not slip off at all! I even wore them to bed and did not lose one sock while sleeping. Highly recommend!;No Slip Whatsoever!!;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;R37WES5D0O3FVQ;;2023-04-23;TRUE;B07XL8N5G2;4.0;This is not a no-show sock when wearing with Hey Dude’s. You can totally see the sock. Don’t know if they even stay on. Didn’t wear them long enough to find out. I didn’t like the fact that you could see the sock. The “tongue” of the shoe did not hide it.;Not a no-show sock;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;R1STW6YXMUQZ20;;2023-04-13;TRUE;B07XL8N5G2;5.0;I have wasted so much money on no show socks that I had just decided that nothing would ever work. Socks always ended up half way in my shoe and would just take them off and go without socks. These are the best, They fit over your toes with just the right amount of coverage and the no slip heel does what it says. I have ditched all my other brands and have ordered more of these. Give them a try, you won't be disappointed.;Best socks ever!;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c99;R2MYCLPFGDKKXU;;2023-04-25;TRUE;B07XL8N5G2;5.0;Everybody else is right, these socks are the best! I could tell they were not going to slide down as soon as I put them on. I’ve had them on all day with my hey dudes and they are staying put! I’m replacing all of our socks with these. Highly recommend.;Fantastic;real;real;B07XL8N5G2;15;Clothing, Shoes & Jewelry;wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs;65469;4.5;10;2023-04-29 08:14:28.630
644cb0cdedd6fb90e1883c9a;R3VFKXZR7SC38M;;2020-09-12;TRUE;B07HQPKDZB;5.0;Because I’m old AF, Activewear really isn’t my jam. I prefer a more classic look for every day. However two life events took place that made me change my mind. The first was a 17-pound Pandemic weight gain. If I had a dollar for every bag of tortilla chips I consumed during the last six months, I would be able to afford to move back to NYC! And not have to work! The second event was cataract surgery ( and yes-when you get old it’ll happen to you!). Forgetting about the impact this pandemic has in connection on healthcare, I recently had the first of two cataract surgeries. Dopey me. I wore a little black dress thinking I would have to change in a hospital gown. Instead, I had to wear my lbd during surgery! Not wanting to expose my gorgeous panties or worse, a blanket was placed over me. Needless to say my thoughts were “NFW am I wearing a dress to my next surgery”. And so, I let my fingers do the walking over to Amazon! And I found these leggings/ pants/ activewear thingies. Oh am I thrilled with them! Regardless of my expanding hips, thighs and gut, I went with the Medium. At 5’6” and 157 lbs, the fit is fabulous! My gut is sucked in and the high waist is super Post-menopause friendly! I’ll admit, these could be a tad longer in the leg but it isn’t a deal-breaker! The fabric is thick and opaque so you can keep transparency for your personality rather than what you’re wearing! And these have pockets!! Holy Cannoli! Pockets! When I go back for my second cataract surgery, I can slide my insurance cards and IDin one pocket and my cell phone in the other! This is epic as purses aren’t allowed at the surgical center! Who knew that this activewear would come in handy as surgical attire? And I can work out too! Well, I’m lazy so let’s just say I can walk my dog in these pants! The price is right, the fit is flattering and fabulous Nd I need another pair! These are great! I’m very pleased! Thank you for reading and I hope this review made you smile!;Oh These are Great!!!!!!;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R23LCH123XKG4T;;2023-04-06;TRUE;B07HQPKDZB;4.0;I was having constant trouble with my yoga pants rolling down during my up, down and all around kickboxing workouts. I waited until I had at least 2 workouts and a washing to review. Overall, I was pleasantly surprised! These pants stayed in place and sucked and supported areas in nicely. They also did NOT roll down or budge at all. They also are surprisingly comfortable! I normally wear a Large in yoga pants, but based on reviews I went with a Medium and they fit perfectly. The only reason I am not giving this a 5 star is the pants are not a slippery fabric. Meaning, any kind of pet hair, lint or fuzz sticks to them like glue. I sat down to put on my shoes and had to lint-roller my backside. Other than that, I think I'm going to order a few more pairs!;Surprisingly Supportive;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R1068OK67H78VV;;2023-03-16;TRUE;B07HQPKDZB;4.0;I absolutely love these pants. Even the high waist because if I need to I can just roll them down. My only complaint is they don’t hold their, especially in the legs very long. At least not for me. I like my pants to stay snug and not stretch out whether I’m walking or doing weight training or working out inside. After one mile of walking they’ve already stretched out and are loose and a little baggy in my legs and ride down. I’m 5’3 150lbs and ordered a size medium and fit great the first couple of times I wore them but even after washing them they are beginning to get loose and I’ve only worn them for a week. I absolutely love the pockets and they do a great job keeping the wind from freezing you to death. Almost like they’re wind resistant. The material is very comfortable, and the tubby control is great. I love being able to wear them high or roll them down if I want to. I just recommend sizing down one if you’re a medium or in between a small and medium or like a tight fit.they’re great pants, just didn’t work as well as I personally would’ve liked.;Very comfy and warm but stretch out quickly;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R2NFO06ULULCTW;;2023-04-05;TRUE;B07HQPKDZB;5.0;"I am truly impressed with these leggings. I just got them yesterday, overnight, which was nice. I am 5""7, and 195 pounds. I got a size large. First things first, nothing ever fits to my ankles and these did without stretching or fitting weirdly. (I really am not that tall but for some reason, nothing touches my ankles) I have a pretty large booty and a little bit of belly but these sucked me in, they aren't see-through and they don't ride down or drop. I washed them as soon as I got them and tried them on again, no shrinkage. I don't dry my leggings on high heat though, so not sure what would happen if you do. Overall, I am really happy with these. I didn't buy them to work out (I just like athleisure) but I will try them in the gym later this week to see if they hold up well and soak in sweat.";Actually really surprised at the quality! Worth it.;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R3OEP5HTELQSKA;;2023-04-24;TRUE;B07HQPKDZB;5.0;I love these leggings! They are so comfy and fit true to size. I will say that they are NOT sweat proof, which is why I gave 3 stars for working out, but they are not see-through and safe for gym wear in that regard. I wore these during a Pelton ride and had major sweat show through. Other than that, I love them! FYI, I bought the light green leggings and the light green long line women's sports bra to match. They are NOT the same shade of green, but they do complement each other well. :);So comfortable!;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R1DKPP6BWR61YF;;2023-04-24;TRUE;B07HQPKDZB;4.0;Sizing is good I’m 5’2 and 130lbs I got a small I like them but they do stretch as you wear them I should’ve gotten an xs because I like them to fit tighter. These also get a ton of lint build up so make sure you have a lint shaver if you want to keep them looking new. They do have pockets which I love on the sides and overall are great! I would invest in these again if you want to try a more expensive pair of leggings!;Sizing;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R22XKFTMDWBG1U;;2023-03-18;TRUE;B07HQPKDZB;4.0;Really only one con- very limited selection for plus size which is disappointing given all the other sized options. Purchased the black and love them and then purchased another color elsewhere (refer to con above 🙄) and I’ll compare. These are actually a thicker material (the non fleece version) so I feel more snatched in them and they don’t pucker up at the seams and hasn’t stretched out to look saggy, they also do not roll down. They appear stitched well and love the pockets for my cellphone. While the other pair was slightly softer feeling I prefer these and think they will last longer. I’m 5’5” and the pants do end slightly above my ankles in the non Capri version which is a little annoying on cold days. These were a little more expensive but I feel like the cost was worth it.;Mixed Review;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R3K2Y0G9MCG8N5;;2023-03-27;TRUE;B07HQPKDZB;4.0;Ok, these leggings are my favorite, and all the other colors I have, have not shown sweat. The deep blueish-green color is not sweatproof. They are super flattering, I wear a size 31 in Madewell jeans/ Size 10 in lululemon and in these I got a Large and they fit perfectly. I wore them for my 45 min treadmill walk and lower body day and didn't realize it looked like I peed my pants until I was done with my workout. I know some people don't care but I would have only used these for an upper body day if I knew they weren't sweatproof. Otherwise, all the other colors have been great! 10/10 leggings and they last a long time.;NOT Sweat Proof (Dark Blueish Green), you can see it all.;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R3SGBOKGTAYVHI;;2023-04-27;TRUE;B07HQPKDZB;4.0;I have a big booty and thighs with a smaller waste in comparison to my butt. I kid you not these are going to be my new favorite in replacement of all the expensive pairs I own. I’m going to test them out for a while and see if they hold up during my heavy-weight workouts if they do, I look forward to ordering more.;Runs a tighter, but still in love!!;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9a;R3FOC0MGKIHI62;;2023-03-28;TRUE;B07HQPKDZB;4.0;i ordered my usual size and it fit well. Seems to not pinch too much to make fat rolls :) doesn't give camel toe, and has a nice design. Haven't used it yet so don't know if it stays in place or walks down. The negative is, unless your bootie is REALLY firm, it will smash it flat. I have always had a bootie (former athelete) but right now, it's still there just not as firm so these pants smash what I do have flat! Not ok, but they are pretty comfy and i'll just wear a shirt that's a bit longer in the back until i get my bootie back. :) Hope this helps someone.;Great except it REALLY flattens the bootie;real;real;B07HQPKDZB;16;Clothing, Shoes & Jewelry;THE GYM PEOPLE Thick High Waist Yoga Pants with Pockets, Tummy Control Workout Running Yoga Leggings for Women;54826;4.4;10;2023-04-29 08:14:34.136
644cb0cdedd6fb90e1883c9b;R1A6MLCIEF85AH;;2023-04-21;TRUE;B08S35399Y;5.0;I purchased this to give as a gift. I actually bought 2, just different colors. I am very happy with my purchase! I know this will be a very handy helper to use on trips! It makes organizing so much easier, and will be a great space saver for all those 'extra's' we tend to bring along with us on trips. The material is soft and they look nice. I purchased the leopard style & pink & white striped group. I think my recipient of this gift will really enjoy it! Would buy again!;Better than expected!;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;R340G7U5EFSXLB;;2023-04-25;TRUE;B08S35399Y;4.0;I liked these because I had to pack for a three week trip in a tiny bag and I was able to fit everything I needed when I didn’t think I would be. The bags also kept everything organized and I didn’t have to search for the little things because they were all there. They didn’t squish down the clothes as much as I thought it would but it worked well enough to pack all the things I needed.;Great for trips.;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;R3HY21GEMTD7VJ;;2023-04-22;TRUE;B08S35399Y;5.0;Came in the sizes that smaller than I expected nevertheless they are very functional, I just used them in my 2 weeks overseas vacation. They helped me saved lots of space in my luggage and and saved my time for packing. Clothes inside the bag still keep very organized regardless how I throw the bags. I would strongly recommend to my friends.;Very good organizers;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;R3P3AZI0ARMAA5;;2023-04-16;TRUE;B08S35399Y;5.0;I have a set of these by another brand. I love these as well as the others, except these have way more room to put close in. I love all the bags and it makes packing for long or short trips a breeze. I would recommend these and if I need more, I will buy more. They make an awesome gift too!!;A must have for travel!;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;R12WMBW9E5ZPVJ;;2023-04-23;TRUE;B08S35399Y;5.0;At 1st I didn't think these bags would help but mannn was I wrong they saved sooooo much space in my suitcase I was able to pack for 3 people in one case! I will be ordering more in different colors soon!!;Must have!;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;R2SJAD7T3YYVO9;;2023-04-26;TRUE;B08S35399Y;5.0;I’m so glad I invested in the cubes. Made my packing so much easier. I especially like the different sizes along with toiletry, socks, shoe, and an extra bag for whatever your use. A great investment.;Easy packing;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;R1STCPQ5KMID2F;;2023-04-27;TRUE;B08S35399Y;5.0;These packing cubes were wonderful. I used them to pack for a long road trip and was able to keep everything organized and take out only the cubes I needed at each stop.;Even better than I expected!;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;R2SKHMV2C8TOP1;;2023-04-14;TRUE;B08S35399Y;4.0;I have only used this once so far. I read the reviews and some people were complaining about having problems with the zipper. I haven't experienced that yet. They are thin. So you do need to keep that in mind. But they do work to keep all your things organized. I used them in my duffel bag and they worked great;Good So far;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;R2JSYJ02ZXYMB9;;2023-04-21;TRUE;B08S35399Y;5.0;i like how u can store everything in one, it fits anywhere when ur just gonna store it, I haven't used it yet cuz I just ordered it but looking forward for this summer to be able to use em;looks functional;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9b;RAWRSXEDM0N8X;;2023-04-26;TRUE;B08S35399Y;4.0;Not my favorite as we have purchased others but these have many options for sizing. I love the idea of packing with cubes to keep things easy to grab and neat.;Great idea … they work;real;real;B08S35399Y;17;Clothing, Shoes & Jewelry;BAGAIL 8 Set Packing Cubes Luggage Packing Organizers for Travel Accessories;17676;4.6;10;2023-04-29 08:14:39.629
644cb0cdedd6fb90e1883c9c;RA883ZN23A419;;2023-04-03;TRUE;B01K2CMFVM;4.0;Bought these for a wedding. My bridesmaid dress sat on the edge of my shoulders and even with alterations and being so tight I could barely move, it still would not stay on my shoulders. In comes this tape. I taped my shoulders and bust all the way around, front to back. Could I move? No. Did my dress move? Also No. This tape did a wonderful job of keeping my dress on me. I would have been miserable without it. I was able to dance and move and do what I needed to - although restricted because tight dress. The tape did pull a bit but it stayed stuck to my skin and the dress. I had to have help being taped in. So if you are going to use this, seek help. I think the value of this is great. You get a ton of strips and get your moneys worth. All the other bridesmaids were coming and getting tape from me. I had plenty for myself, four other bridesmaids who had to be taped in completely and the bride. The only complaint I have with this stuff is it puts your skin thru the wringer. I spot tested this out as I have sensitive skin and it gave me hives where I pulled the tape off. Also you have to be very careful pulling this off as it will rip your skin. Just be very careful and if you have sensitive skin I would recommend spot testing first. Overall I like this product and would purchase again and would/have recommend to others.;Protects your modesty;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;R26LERKAIV5I8B;;2023-04-27;TRUE;B01K2CMFVM;5.0;My husband and I square dance, and one of the local clubs recently held a prom themed square dance. I wanted to wear a dress that only has a strap on one side, but I was afraid the dress wouldn’t stay up while we were dancing. I found this fashion tape on Amazon and bought it! I did a trial run with a couple of the tape strips at home, and they seemed to work. I was still a little paranoid that the tape wouldn’t hold my dress up while we were at the dance, but it did! It was amazing! I would recommend this tape to anyone who wants some extra protection with their tricky clothing.;Impressive!;fake;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;R1YZBP52OTJXYC;;2023-04-26;TRUE;B01K2CMFVM;5.0;I have sensitive skin and it is Literally my go to for body and fabric tape!!!! Perfect for shirts with button gaps, bridesmaid's dresses straps that fall, or believe it or not closing your dress up where you cant get a safety pin!!!! it lasted the whole wedding sweat and all! It can stretch some fabric over time due to removal of the tape and the strong adhesiveness. Make sure you measure and cut it before peel it and try your best to stick it the first time and be done! If you remove it and try to re-stick it, you lose the adhesiveness little by little.;Stick and Stay;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;R1WYQ9HXX0T6O7;;2023-04-26;TRUE;B01K2CMFVM;5.0;My dance student’s leotard costume fully rode up her booty at her first competition, I rush ordered this praying for a miracle solution for the next comp the following weekend (but knew realistically, most likely wouldn’t do anything) …THIS THING WORKED THE MIRACLES YA’LL!! Her leotard stayed in the same exact place from beginning to end of her physically demanding acro/dance solo. We did use multiple pieces on both cheeks to ensure safety but it definitely did the nearly impossible job. BUY IT;AMAZING;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;R13NRY9K3OFMNH;;2023-04-06;TRUE;B01K2CMFVM;5.0;"I have always spent so much time and effort adjusting all the cute little tops and bottoms that I choose to wear out when I get dressed up; I never knew there was another way. This tape keeps your clothing right up, against your skin so you don't have to worry about it falling down/revealing your nooks&crannies. May take a few little pieces of tape here and there, but with practice you'll figure out what works. My biggest advice is to be careful when taking this off; always read the instructions and follow directions with caution. This stuff is no joke and could rip some skin if not handled appropriately.";No more constant adjusting;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;R2TIVI0AN3ZQ8V;;2023-04-18;TRUE;B01K2CMFVM;5.0;I purchased this product a while back and I love it. It held up nicely and the tape does not come off, but once you use the tape and want to readjust you will need a new piece because it will longer hold. I will continue to purchase this item. I do wish they had a tin/container to keep at my work desk or when traveling to protect them.;Love it!;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;R2ERMHJSS8ROON;;2023-04-01;TRUE;B01K2CMFVM;4.0;I do like this tape a lot, it works great! However, after using it once for a bra strap, my skin was too sensitive to use it in the same place twice. I do use it to hold buttons in place on some older shirts I love and it's great, very sticky! I will say, it is not too easy to take the protective paper off the tape but worth it to me. 😄;Happy I bought this!;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;R26PCTT4FXGV;;2023-03-15;TRUE;B01K2CMFVM;4.0;This product does stick very well maybe a little to well. It did it’s job and kept my dress in place which didn’t move but when it came time to take it off it was hard to come off and was pulling on my skin so much that it actually took some skin off and left me a cut. It also left a lot of red marks on my skin and skin was very sensitive to touch once removed. I have it a 4 star rating because it does do its job and keep your clothing in place but it hurts getting it off.;Works too well;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;R2UHHL1NHG8342;;2023-04-16;TRUE;B01K2CMFVM;5.0;This stuff is great for securing costumes, especially for dancers who don’t like to wear tights or low rise tights. Multiple studios and studio owners swear by this and keep it in stock. Shipping was fast. Packaging was adequate, no product damage. Did not contact seller so cannot speak on responsiveness. Will order again as needed.;Every dance company around us uses this.;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9c;RHMQIWQN0AMUY;;2023-04-04;TRUE;B01K2CMFVM;5.0;Love these and have found so many uses for them. My favorite use is to put them in between the buttons that always gap in that certain space we ladies have! The strips are the perfect size for most blouses. I also use them to keep my shirts from coming untucked in the back, especially silk material. They are so strong and will not disappoint. I do not know how I lived without these. I am a real person, this was not solicited.;Great for gaps in button down blouses!;real;real;B01K2CMFVM;18;Clothing, Shoes & Jewelry;Fearless Tape - Double Sided Tape for Fashion, Clothing and Body (50 Strip Pack) | All Day Strength Tape Adhesive and Gentle on Skin and Fabrics | Transparent Clear Color for All Skin Shades;31416;4.3;10;2023-04-29 08:14:45.835
644cb0cdedd6fb90e1883c9d;R14LQL8GYFYHPN;;2023-04-17;TRUE;B087TC4NBL;5.0;I usually wear a 9.5 4E and these shoes fit perfectly! They are even more comfortable and lighter than my New Balance shoes. It comes with really good memory foam insoles, which is a lot better than New Balance that comes with just a flat piece of rubber. I use these exclusively for the gym. I walk about 30 minutes to an hour on the treadmill on max incline almost everyday in these shoes and the shoes does not dig into the back of my heels. I don't know if other reviewer's heels are shaped differently, or if they just got a defective pair, but I think you should try them on and see for yourself. These are my new favorite gym shoes, and I would probably order them again.;Great shoes, doesn't hurt my heels;real;real;B087TC4NBL;19;Clothing, Shoes & Jewelry;Under Armour Men's Charged Assert 9 Running Shoe;54036;4.6;10;2023-04-29 08:14:51.687
